emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,emg9,emg10,emg11,emg12,label
-2.2730495e-05,1.0037884e-05,2.853437e-05,-2.7376232e-06,1.4661056e-06,-9.462551e-06,-2.9596444e-05,-4.863456e-05,-9.273176e-06,9.114214e-05,2.8940726e-06,5.609131e-06,6
-4.1033112e-05,2.2801503e-05,9.735256e-06,-4.415691e-06,1.9534496e-06,-6.609437e-06,-1.633678e-05,-5.433735e-05,-7.091645e-06,7.8385594e-05,4.0690315e-06,5.446995e-06,6
-5.1950374e-05,2.1465794e-05,-2.5177385e-06,-3.7438692e-06,-9.19029e-07,-4.5955717e-06,-1.3315922e-05,-3.4191355e-05,-1.3852792e-06,7.603571e-05,2.3905545e-06,4.613468e-06,6
-5.095034e-05,1.08983795e-05,-4.0283817e-06,-5.0763155e-08,-2.3897333e-06,-3.0852532e-06,-1.7680431e-05,-9.5311276e-07,-2.108426e-07,8.3085375e-05,1.8870237e-06,3.2763958e-06,6
-3.4676028e-05,-3.5295632e-06,-2.853437e-06,4.1458893e-06,7.612125e-07,-2.2463319e-06,-2.3555589e-05,3.094234e-05,-1.3862959e-06,8.039978e-05,2.5584375e-06,2.2750291e-06,6
-1.6555377e-05,-2.7021359e-05,-2.3498894e-06,6.1605037e-06,3.4568825e-06,-9.038641e-07,-2.5738062e-05,4.4038683e-05,1.8023313e-06,5.992218e-05,4.740495e-06,1.4415147e-06,6
-5.3165504e-06,-4.4302727e-05,2.1820401e-06,1.6289962e-06,2.8074319e-06,1.1100002e-06,-2.070302e-05,2.4236577e-05,3.9838637e-06,4.2801556e-05,5.9154577e-06,1.9507988e-06,6
-1.6309443e-06,-3.8253045e-05,1.2252995e-05,-6.763046e-06,7.506282e-07,2.788165e-06,-1.2478845e-05,-1.402894e-05,-2.8984632e-06,4.229801e-05,4.9083806e-06,1.1172958e-06,6
-3.6522154e-06,-2.0453912e-05,2.7023727e-05,-8.1054195e-06,-5.58019e-07,4.1306303e-06,-4.9260675e-06,-5.1287356e-05,-1.3977021e-05,3.2059204e-05,3.0620583e-06,1.2908916e-06,6
-6.177039e-06,-7.1867044e-06,4.3305103e-05,-1.8945763e-06,-5.6468485e-07,6.144493e-06,-5.624274e-07,-8.6195876e-05,-2.236999e-05,-1.5106432e-06,2.894229e-06,2.3037394e-06,6
-5.177034e-06,-2.8155e-06,5.958648e-05,1.0023138e-05,2.9327498e-06,6.1441647e-06,1.7870169e-06,-0.00012748266,-2.606318e-05,-4.2633706e-05,3.0620984e-06,9.667017e-07,6
1.9199632e-08,-4.5848245e-07,6.4621956e-05,2.680848e-05,6.8351574e-06,6.1438354e-06,3.9686133e-06,-0.0001838759,-3.5295398e-05,-7.049668e-05,1.5514761e-06,-2.5523711e-06,6
6.390374e-06,6.934017e-06,4.2801556e-05,4.392952e-05,8.313313e-06,7.3184506e-06,3.46462e-06,-0.00021777731,-6.584447e-05,-7.872129e-05,8.800994e-07,-4.392947e-06,6
8.901011e-06,1.2312331e-05,6.5461204e-06,5.26581e-05,7.810086e-06,4.1289845e-06,-3.4176471e-06,-0.00016305431,-0.00010495385,-7.855344e-05,8.8012126e-07,-4.0514783e-06,6
1.3406886e-06,6.276903e-06,-1.7120623e-05,5.0812178e-05,5.825541e-06,4.3597106e-07,-7.950027e-06,-4.4716464e-05,-0.00011636809,-7.536431e-05,1.5515417e-06,-3.7100049e-06,6
-2.115822e-05,-2.6119585e-06,-2.1316853e-05,4.191658e-05,4.4393273e-06,4.3564e-07,-3.922096e-06,4.340853e-05,-8.347016e-05,-4.5822842e-05,7.123177e-07,-2.8649777e-06,6
-5.03711e-05,9.20029e-07,-1.5945678e-05,3.654582e-05,5.3061294e-06,2.4494984e-06,2.4557187e-06,6.707942e-05,-2.3380639e-05,1.3427939e-06,-1.6375477e-06,-1.5163987e-06,6
-7.085582e-05,6.9697594e-06,-8.5603115e-06,4.59458e-05,4.4700737e-06,3.1205655e-06,3.7980594e-06,3.670286e-05,3.217695e-05,1.7120623e-05,-2.8124684e-06,-2.014157e-06,6
-8.4962274e-05,5.6341287e-06,-6.378271e-06,6.239544e-05,7.1656046e-08,5.302272e-06,-1.5735748e-06,-1.9354633e-05,5.9535872e-05,-1.5777829e-05,-1.8053479e-06,-3.5190064e-06,6
-0.00010041154,4.298504e-06,-4.3640803e-06,5.618543e-05,-1.9009905e-06,6.1411847e-06,-1.4666273e-05,-4.1003022e-05,6.2388805e-05,-7.301442e-05,-4.6252757e-07,-2.8418094e-06,6
-9.706168e-05,1.0012551e-05,3.8605326e-06,1.27128915e-05,-7.51139e-07,5.4694547e-06,-2.876607e-05,-7.429012e-06,6.4234635e-05,-0.00012018006,-6.3035174e-07,-1.8289105e-06,6
-3.5971698e-05,2.4454761e-05,1.779202e-05,-3.3613083e-05,3.4355955e-06,7.1476134e-06,-2.4402452e-05,4.2426378e-05,7.866917e-05,-0.00014166476,-6.3032536e-07,-2.6623482e-06,6
8.2690574e-05,4.2589665e-05,2.635233e-05,-4.586567e-05,8.506802e-06,9.665018e-06,-1.911119e-06,7.2643415e-05,0.00010518884,-0.00013730068,-4.624484e-07,-3.999329e-06,6
0.00017416128,3.5547186e-05,2.1149004e-05,-2.9919576e-05,7.1220566e-06,9.496834e-06,1.6216132e-05,7.600457e-05,0.00012684088,-0.00011363393,-2.945719e-07,-2.818566e-06,6
0.0001593834,-9.764918e-06,6.5461204e-06,-7.595215e-06,-1.922343e-06,5.300267e-06,2.0747597e-05,6.543426e-05,0.00012365125,-8.627451e-05,-1.4694898e-06,1.3834875e-06,6
7.847291e-05,-5.205573e-05,-8.224612e-06,2.6439998e-06,-1.1980457e-05,-7.42641e-07,1.4704553e-05,5.3353295e-05,9.427712e-05,-6.730754e-05,-3.8193493e-06,7.264037e-06,6
1.9047126e-05,-6.077669e-05,-1.5777829e-05,-3.3981623e-06,-1.6048323e-05,-4.0999626e-06,9.3329045e-06,4.8489856e-05,5.785333e-05,-5.3711756e-05,-3.4836219e-06,1.0123306e-05,6
1.3333092e-05,-5.5062606e-05,-1.762417e-05,-1.8504184e-05,-1.4163018e-05,-2.4218061e-06,9.668129e-06,5.2186733e-05,2.9989851e-05,-4.1123065e-05,-1.1337041e-06,1.1136238e-05,6
3.632128e-05,-4.0620358e-05,-1.8631266e-05,-3.5624398e-05,-1.0486739e-05,7.669906e-07,1.4199586e-05,6.528317e-05,9.17604e-06,-2.9877165e-05,2.0912114e-07,1.14777795e-05,6
5.2595486e-05,-2.5171012e-05,-2.0645457e-05,-5.0059018e-05,-8.659241e-06,3.4522418e-06,1.5541902e-05,7.837961e-05,-1.51626045e-05,-2.0813306e-05,3.7700104e-07,8.462338e-06,6
4.3860156e-05,-3.103851e-05,-2.6855878e-05,-5.9290323e-05,-7.2765724e-06,2.7805065e-06,1.2184439e-05,7.939091e-05,-4.0676194e-05,-1.4435034e-05,7.1273047e-07,4.607656e-06,6
1.3136573e-05,-5.922996e-05,-3.759823e-05,-6.885732e-05,-4.9649734e-06,4.3027794e-07,9.330521e-06,6.999557e-05,-5.7797326e-05,-9.063859e-06,1.5520095e-06,6.627701e-06,6
-1.8258412e-05,-8.74214e-05,-5.3376058e-05,-8.1613456e-05,-4.618983e-06,-9.128542e-07,9.665737e-06,4.4486696e-05,-6.165836e-05,1.5106432e-06,1.5520421e-06,1.4018927e-05,6
-3.1022137e-05,-9.396028e-05,-6.999313e-05,-9.017336e-05,-4.932916e-06,-3.095235e-06,1.0504502e-05,-2.6747234e-06,-5.0580813e-05,2.0309757e-05,4.1432234e-08,1.8892417e-05,6
-3.2036416e-05,-7.5657474e-05,-7.905699e-05,-8.9333706e-05,-6.6539756e-06,-7.291805e-06,7.4827294e-06,-4.866119e-05,-3.3124998e-05,3.541619e-05,-2.140574e-06,1.8898287e-05,6
-3.0029414e-05,-5.2319185e-05,-7.6539254e-05,-8.362642e-05,-8.298196e-06,-9.809885e-06,5.803748e-06,-6.779178e-05,-1.617273e-05,3.743038e-05,-3.3154847e-06,1.6218575e-05,6
-2.4833282e-05,-3.8883998e-05,-6.4621956e-05,-7.77513e-05,-9.312168e-06,-8.635279e-06,6.810357e-06,-5.6373803e-05,-8.9895343e-07,2.9373618e-05,-3.986846e-06,1.3538864e-05,6
-2.030855e-05,-2.8805787e-05,-4.649424e-05,-6.952628e-05,-9.339397e-06,-6.2857343e-06,4.7956737e-06,-3.87454e-05,6.4859087e-06,2.0981155e-05,-3.4832635e-06,8.509269e-06,6
-2.7365419e-05,-1.3020699e-05,-2.853437e-05,-5.2405256e-05,-7.451196e-06,-6.2860763e-06,-2.0866378e-06,-3.2698586e-05,6.653254e-06,1.4938582e-05,-2.4761316e-06,-6.591276e-06,6
-4.516464e-05,1.3506745e-05,-1.544213e-05,-2.1184893e-05,-5.973182e-06,-6.2864187e-06,-6.9547596e-06,-2.0944899e-05,5.142106e-06,8.89601e-06,-6.2975414e-07,-2.5720197e-05,6
-6.430666e-05,4.0705592e-05,-9.399558e-06,1.658159e-05,-5.3012486e-06,-2.2583786e-06,-6.7874066e-06,2.5582403e-06,2.6238636e-06,1.1749447e-06,1.384474e-06,-3.66245e-05,6
-8.5966436e-05,4.1048563e-05,-1.2252995e-05,4.612346e-05,-5.439601e-06,7.625631e-07,-6.1165088e-06,2.035451e-05,-2.412117e-06,-9.735256e-06,-4.6182942e-07,-3.7793547e-05,6
-9.671599e-05,1.6382004e-05,-1.8295566e-05,5.753761e-05,-4.9794753e-06,-5.805737e-07,-8.299047e-06,2.6737036e-05,-7.2802486e-06,-2.232395e-05,-2.4759822e-06,-3.2248616e-05,6
-6.013208e-05,4.4719923e-06,-1.8127717e-05,5.434888e-05,-1.5947725e-06,-9.1661605e-07,-7.460304e-06,3.2448166e-05,-4.5951642e-06,-2.9541467e-05,-2.8116435e-06,-2.5360889e-05,6
2.5295962e-05,1.4550235e-05,-1.1917296e-05,4.3606924e-05,1.5973411e-06,1.0972301e-06,-1.5860842e-06,4.084489e-05,3.7967939e-06,-2.1316853e-05,-3.650849e-06,-2.0655196e-05,6
9.931025e-05,2.0600097e-05,-8.056763e-06,2.6822403e-05,1.8988399e-06,7.611849e-07,1.9382446e-06,3.6149377e-05,9.503165e-06,-4.1962307e-06,-2.8115642e-06,-1.7627992e-05,6
0.00010987752,5.5009637e-06,-6.881819e-06,7.855839e-06,-2.4162276e-07,1.2643882e-06,-7.6451165e-08,6.947882e-06,1.420244e-05,4.5319293e-06,4.19142e-08,-1.7286371e-05,6
7.797893e-05,-1.6144286e-05,-5.5390246e-06,-7.250193e-06,-4.3473995e-07,4.453178e-06,-3.937492e-06,-3.1988868e-05,1.8901716e-05,4.3640803e-06,2.0561451e-06,-1.5937649e-05,6
4.9437323e-05,-2.2347402e-05,-1.2849804e-21,-1.6145805e-05,1.7380165e-06,8.481213e-06,-4.105851e-06,-5.2126496e-05,2.15868e-05,-2.853437e-06,1.8883378e-06,-1.45889235e-05,6
4.1876865e-05,-1.6465367e-05,5.3711756e-06,-2.1516584e-05,1.9414867e-06,1.0830754e-05,-2.5957222e-06,-3.852643e-05,2.0747053e-05,-1.3595788e-05,1.5526819e-06,-1.4918686e-05,6
4.153392e-05,-1.32689165e-05,5.5390246e-06,-2.5208868e-05,7.245359e-07,1.06625575e-05,8.9352774e-08,-2.4345563e-06,1.0507746e-05,-2.5680933e-05,2.2241206e-06,-1.52484445e-05,6
3.699474e-05,-1.15831035e-05,6.210422e-06,-2.118009e-05,1.0798863e-06,9.319415e-06,3.277973e-06,2.9125393e-05,-6.949078e-06,-3.2059204e-05,2.392013e-06,-1.4403253e-05,6
3.1784162e-05,-5.533206e-06,9.231708e-06,3.326296e-06,1.2603726e-06,8.311972e-06,1.7668107e-06,3.5507954e-05,-2.3734505e-05,-3.121996e-05,1.3849626e-06,-1.30545095e-05,6
2.6237882e-05,6.894967e-06,1.1245899e-05,4.4617605e-05,-2.8966116e-07,7.640225e-06,-3.9405804e-06,2.1580765e-05,-2.8938332e-05,-3.1891355e-05,2.1006201e-07,-1.2545008e-05,6
1.8845256e-05,2.4694318e-05,1.4770733e-05,7.0466784e-05,-1.9291078e-06,6.2970826e-06,-4.9481973e-06,8.492827e-06,-1.8028633e-05,-3.524834e-05,2.1010695e-07,-1.3210447e-05,6
1.514531e-05,4.0815186e-05,2.1149004e-05,6.627095e-05,-6.0291273e-07,5.121788e-06,1.9330969e-06,7.825737e-06,-2.9227042e-06,-3.793393e-05,-4.6124356e-07,-1.3372333e-05,6
1.4298796e-05,4.8207898e-05,2.8366521e-05,4.5793735e-05,4.749614e-06,6.9677794e-06,1.317847e-05,1.4711865e-05,1.1511829e-05,-3.9108872e-05,-1.6361435e-06,-1.4373462e-05,6
-4.675438e-06,4.586535e-05,3.121996e-05,2.5148673e-05,9.824902e-06,9.653017e-06,2.3920298e-05,1.9415958e-05,1.6546805e-05,-3.944457e-05,-3.818136e-06,-1.5710284e-05,6
-5.03377e-05,2.8752082e-05,2.8030823e-05,1.0210482e-05,1.1465005e-05,1.0491912e-05,3.281578e-05,2.3784354e-05,6.3074995e-06,-3.776608e-05,-3.4823906e-06,-1.6207858e-05,6
-9.784632e-05,2.9106554e-06,2.1652551e-05,4.336152e-06,1.1307657e-05,1.25057495e-05,4.38933e-05,3.688092e-05,-5.610298e-06,-3.3234148e-05,-1.803851e-06,-1.4691234e-05,6
-0.00012235959,-1.6384647e-05,1.7288472e-05,1.9946523e-05,1.3511283e-05,1.4519589e-05,5.1445983e-05,5.467726e-05,-6.1143464e-06,-2.7191576e-05,-2.9315868e-07,-1.2503209e-05,6
-0.000109946035,-2.2419856e-05,1.4099336e-05,5.167042e-05,1.6657898e-05,1.4351387e-05,5.110975e-05,6.945232e-05,4.795353e-06,-1.8463415e-05,2.1043718e-07,-1.065088e-05,6
-6.110919e-05,-2.5601621e-05,8.89601e-06,6.979853e-05,1.6860145e-05,1.3679638e-05,4.842363e-05,9.161276e-05,1.7047847e-05,-7.721065e-06,-1.2521141e-07,-9.637791e-06,6
2.2472437e-05,-3.2979613e-05,1.6784924e-07,6.42599e-05,1.5678115e-05,1.3679284e-05,5.0437284e-05,0.00012669759,1.7215196e-05,2.0141908e-06,-1.2516143e-07,-8.624698e-06,6
0.00013962391,-2.8440305e-05,-2.853437e-06,4.4286226e-05,1.699385e-05,1.2671833e-05,5.5807923e-05,0.0001654751,-4.102158e-06,1.4267185e-05,2.105871e-07,-7.779451e-06,6
0.00023529067,-1.2413473e-06,3.8605326e-06,2.0284173e-05,1.821064e-05,1.2000083e-05,6.0171456e-05,0.00018125727,-2.9112196e-05,2.7191576e-05,5.463362e-07,-5.927104e-06,6
0.00022420533,2.4446972e-05,1.2588693e-05,-2.5195733e-08,1.4149489e-05,8.4748945e-06,6.252081e-05,0.00015474143,-3.112689e-05,2.4002442e-05,-6.2855617e-07,-2.7319586e-06,6
0.00012248138,3.183973e-05,2.18204e-05,-7.5780226e-06,8.6112195e-06,3.1033637e-06,6.822714e-05,9.9355544e-05,-1.23282725e-05,1.0070954e-06,-1.803449e-06,9.667397e-07,6
3.5863864e-05,3.402917e-05,3.776608e-05,-6.9062394e-06,5.9549798e-06,8.172088e-08,6.990509e-05,3.070956e-05,1.1170121e-05,-1.762417e-05,-2.1390942e-06,4.329743e-06,6
1.0847014e-05,4.6289562e-05,5.958648e-05,-2.285153e-05,5.2401556e-06,1.0884606e-06,5.983358e-05,-4.330759e-05,2.929734e-05,-1.6784923e-05,-1.1319468e-06,5.678559e-06,6
1.3357436e-05,6.10677e-05,7.234302e-05,-6.514915e-05,4.0930927e-06,3.7736909e-06,3.767693e-05,-0.00013058483,3.7017904e-05,-2.3498894e-06,-7.9619394e-07,3.670395e-06,6
1.0328829e-05,6.611059e-05,6.630045e-05,-9.301174e-05,1.0745746e-06,2.0948407e-06,8.638464e-06,-0.00022625453,3.1814077e-05,1.2924392e-05,-2.8103304e-06,9.908392e-07,6
5.1181796e-06,6.3768115e-05,5.471885e-05,-7.320515e-05,-2.1486258e-06,-3.948088e-06,-1.9896457e-05,-0.00028449384,2.1239077e-05,3.1387808e-05,-4.4887684e-06,6.6117565e-07,6
5.1108527e-06,5.89079e-05,4.7501333e-05,-2.1003649e-05,-1.9391648e-06,-8.816073e-06,-3.9535375e-05,-0.00027861475,1.217472e-05,5.3543907e-05,-4.488713e-06,2.3457073e-06,6
5.7749203e-06,4.766942e-05,4.2801556e-05,2.4819581e-05,-1.2932061e-06,-1.0662774e-05,-4.6585596e-05,-0.00024352987,-5.8232075e-07,7.368581e-05,-3.1458617e-06,4.701642e-06,6
5.642598e-07,3.3073964e-05,3.3401997e-05,4.345123e-05,-3.316467e-06,-1.0159586e-05,-3.836154e-05,-0.00019367426,-2.3242466e-05,8.879225e-05,-4.1529e-06,5.714784e-06,6
-9.681881e-06,1.7471415e-05,1.4938582e-05,3.1870015e-05,-7.3093397e-06,-1.2006286e-05,-2.124148e-05,-0.00010319914,-4.372057e-05,0.00010188449,-5.3277877e-06,6.7279325e-06,6
-1.9760175e-05,4.7223098e-06,-9.399558e-06,-2.0351486e-06,-1.3393969e-05,-1.553148e-05,-1.0667537e-05,9.599934e-06,-4.590311e-05,0.00011027695,-4.824183e-06,8.748179e-06,6
-2.8999228e-05,-7.523246e-06,-3.105211e-05,-3.459752e-05,-1.891315e-05,-1.8385277e-05,-1.1507347e-05,7.288349e-05,-3.7007598e-05,0.00010524147,-3.1456316e-06,1.076843e-05,6
-4.193097e-05,-2.127944e-05,-4.3137254e-05,-4.8864324e-05,-2.0747057e-05,-1.7378543e-05,-1.5368443e-05,5.794931e-05,-2.8615636e-05,8.3085375e-05,-1.1313826e-06,1.1613743e-05,6
-5.7716148e-05,-3.4867782e-05,-5.4551e-05,-4.886394e-05,-2.1457749e-05,-1.6875358e-05,-1.9397392e-05,-1.1292228e-06,-2.4419904e-05,5.3376058e-05,-4.599242e-07,1.1787661e-05,6
-6.527672e-05,-4.342064e-05,-6.730754e-05,-4.1646046e-05,-2.309711e-05,-1.9057758e-05,-3.450439e-05,-4.3926375e-05,-2.643459e-05,3.3401997e-05,7.1507884e-07,1.4143621e-05,6
-5.92415e-05,-4.8448663e-05,-7.687495e-05,-3.661019e-05,-2.4456702e-05,-2.157586e-05,-6.169654e-05,-3.855079e-05,-2.9456376e-05,3.27306e-05,5.472904e-07,1.7674533e-05,6
-5.0017148e-05,-7.915762e-05,-7.788205e-05,-3.258143e-05,-2.3300205e-05,-2.1072674e-05,-8.62031e-05,-1.336899e-05,-2.9121175e-05,5.052262e-05,-6.275924e-07,1.9694808e-05,6
-4.9688813e-05,-0.00013504394,-7.100023e-05,-2.385289e-05,-1.8057135e-05,-1.7380355e-05,-9.963161e-05,5.669143e-07,-2.4421894e-05,9.248493e-05,-9.632297e-07,2.2050779e-05,6
-5.5570905e-05,-0.00015383559,-6.4957654e-05,-1.2774462e-05,-1.17173495e-05,-1.1673843e-05,-9.896079e-05,1.1649384e-05,-7.973164e-06,0.00012806898,-2.917694e-07,2.69245e-05,6
-5.8263868e-05,-0.00011337645,-6.630045e-05,-6.5636646e-06,-1.20423365e-05,-8.48507e-06,-7.9658705e-05,2.7263786e-05,1.6868025e-05,0.00011296254,-4.5955557e-07,3.0623276e-05,6
-5.1557272e-05,-6.972817e-05,-6.630045e-05,-1.024263e-06,-1.4035122e-05,-7.646189e-06,-4.474664e-05,3.9689057e-05,3.0127618e-05,5.4047454e-05,-1.1308912e-06,3.1972166e-05,6
-3.5451118e-05,-4.823599e-05,-5.55581e-05,4.515138e-06,-1.3070498e-05,-3.7860214e-06,-8.3239365e-06,5.1778636e-05,2.5763042e-05,-1.2756542e-05,-1.4665252e-06,3.2817512e-05,6
-1.8673574e-05,-3.211498e-05,-3.709468e-05,8.711745e-06,-1.0014687e-05,4.098435e-07,1.9202756e-05,7.1253584e-05,1.804148e-05,-6.344701e-05,-1.4664607e-06,3.2655767e-05,6
2.8600695e-07,-1.5993963e-05,-1.8966964e-05,1.4922542e-05,-5.490054e-06,3.4307648e-06,3.363721e-05,8.837864e-05,1.50196975e-05,-8.274968e-05,-4.5929863e-07,3.064769e-05,6
1.572075e-05,-5.2441187e-06,-2.6855878e-06,1.5426464e-05,-1.6564052e-06,6.787384e-06,3.481157e-05,8.3683306e-05,1.38442565e-05,-7.872129e-05,-2.137726e-06,2.6625421e-05,6
2.695926e-05,1.1416483e-06,1.1245899e-05,-1.3580869e-06,2.0781058e-06,9.472605e-06,3.0614745e-05,6.874917e-05,2.0054184e-05,-6.9489586e-05,-2.6412088e-06,2.0588965e-05,6
4.20583e-05,1.5584186e-05,2.5009536e-05,-1.1764367e-05,4.8986353e-06,9.807936e-06,2.6753629e-05,6.959286e-05,2.8949697e-05,-6.814679e-05,1.55509e-06,1.5727459e-05,6
5.4471748e-05,3.2040913e-05,3.6758982e-05,2.247725e-05,7.08165e-06,9.807569e-06,2.0206913e-05,9.64532e-05,2.92849e-05,-7.3517964e-05,5.583538e-06,1.1537353e-05,6
5.580714e-05,3.758745e-05,4.213016e-05,9.2638606e-05,9.460738e-06,9.471502e-06,9.799672e-06,0.00013237739,2.0891943e-05,-7.8049896e-05,5.919305e-06,2.9758365e-07,6
5.2442756e-05,3.826636e-05,4.380865e-05,0.00015810019,1.1431503e-05,9.806833e-06,4.763599e-06,0.00016091623,2.4280307e-06,-7.502861e-05,3.4016355e-06,-1.2956372e-05,6
5.209965e-05,4.582709e-05,4.4815748e-05,0.0001862992,1.5991476e-05,1.21563535e-05,1.1812671e-05,0.00017770562,-2.929597e-05,-7.100023e-05,5.482664e-07,-2.1006997e-05,6
5.4106433e-05,5.4730623e-05,4.7165635e-05,0.00016817187,1.8008226e-05,1.517727e-05,1.8861741e-05,0.00016260365,-6.471266e-05,-7.855344e-05,-9.62307e-07,-2.5029238e-05,6
5.191698e-05,5.7927286e-05,4.6997786e-05,0.00011983166,1.579226e-05,1.8533885e-05,1.8693294e-05,0.00010705002,-8.653355e-05,-8.6610205e-05,-4.5868794e-07,-2.4519544e-05,6
4.5699144e-05,5.440998e-05,4.2801556e-05,4.2453532e-05,1.4491111e-05,2.0212008e-05,1.500001e-05,2.9340303e-05,-8.065932e-05,-7.032883e-05,5.484767e-07,-1.9645768e-05,6
3.7299265e-05,4.250022e-05,3.9108872e-05,-8.964345e-05,1.6311842e-05,1.8700994e-05,9.796082e-06,-5.7265428e-05,-5.19576e-05,-2.9037918e-05,8.842459e-07,-1.5946931e-05,6
2.6045946e-05,2.3372942e-05,3.8437476e-05,-0.00021636926,2.0667067e-05,1.5847187e-05,4.4242993e-06,-0.00013061106,-3.618026e-05,1.7959868e-05,2.7306608e-06,-1.5269376e-05,6
1.27784315e-05,1.2243838e-06,3.7262533e-05,-0.00023651078,2.221311e-05,1.3496926e-05,-1.283182e-06,-0.00014823074,-5.3637075e-05,3.5919737e-05,4.744923e-06,-1.4256119e-05,6
4.7142407e-06,-1.4713748e-05,3.0716412e-05,-0.00014637539,2.2003154e-05,1.0978815e-05,-4.6407727e-06,-0.00010424975,-7.8814955e-05,2.3498893e-05,5.584242e-06,-1.1564366e-05,6
8.231646e-06,-2.2259414e-05,1.8295566e-05,-3.6937323e-05,2.219104e-05,1.0978443e-05,5.8396633e-08,-5.0197807e-05,-7.86476e-05,-2.1820401e-06,3.5701253e-06,-1.0886801e-05,6
1.5609578e-05,-3.064432e-05,6.5461204e-06,2.550296e-05,2.2203276e-05,1.366366e-05,1.26464765e-05,-3.0387102e-05,-4.877093e-05,-2.5680933e-05,1.5560082e-06,-1.3062668e-05,6
1.5769992e-05,-4.6078894e-05,-2.1820401e-06,4.833082e-05,1.7799997e-05,1.48382305e-05,2.473101e-05,-4.4146236e-05,1.0798024e-06,-3.105211e-05,2.2274787e-06,-1.4734983e-05,6
3.0060107e-06,-5.3960248e-05,-1.2252995e-05,5.7059347e-05,1.0118141e-05,1.11451745e-05,2.6912438e-05,-7.3011804e-05,6.502987e-05,-3.1387808e-05,2.8989518e-06,-1.3889556e-05,6
