emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,emg9,emg10,emg11,emg12,label
3.0501530022882966e-06,2.672155119261218e-05,1.4501497573494086e-06,-3.6031147342104824e-07,-2.2107562461805798e-06,5.249823273680884e-07,1.700747603486735e-05,7.660227310887626e-06,-5.4310773753152735e-06,-4.924082018410521e-06,1.1471526879944883e-06,-5.934389585980466e-06,2
9.104977981815897e-07,3.640112409662933e-05,1.9252080801889564e-06,-1.1479881471657052e-06,-8.526776255447146e-07,-1.8721512898808036e-07,2.205689960357987e-05,2.896423732176405e-06,-2.5262239200606298e-06,1.424499871424231e-06,-2.2427419489754708e-07,1.1030230121349266e-05,2
1.1822166093803206e-06,2.4290834812907532e-05,7.364864614717127e-07,7.06880012261732e-07,9.148260864465387e-07,2.68028572819006e-06,2.3135558986939925e-05,3.817581693805459e-06,4.1505088050328615e-06,7.97578606370051e-06,-2.3514849131831738e-07,1.875572444071668e-05,2
3.7023639265807488e-06,4.483780055014227e-06,-7.247919060353493e-07,2.2051089025136244e-06,2.7386116833921102e-06,5.993014247832964e-06,2.2637201372449047e-05,8.646776594052657e-06,1.1239078062178094e-05,1.3502931435039568e-05,1.6381146518475631e-06,1.6832750112167558e-05,2
5.370611050675463e-06,-7.423137401623655e-06,-2.822722456464539e-07,9.10741238175501e-07,4.094851647231483e-06,6.85724571520688e-06,2.304966595375012e-05,1.2278215131557178e-05,1.3117165140927873e-05,1.7733467470343042e-05,3.0626283055031844e-06,1.2820917939925295e-05,2
4.4463850034414094e-06,-9.039265193145046e-06,3.1866308485979407e-07,-1.011196584255145e-06,4.302065813207785e-06,6.5242041892056655e-06,1.9973393950490522e-05,1.2159480670765148e-05,1.12105493366268e-05,2.075451550526735e-05,2.7235282480187125e-06,1.0811898625483764e-05,2
8.595703917062671e-07,-6.263047814794324e-06,-9.472654165506181e-07,-2.2334893180998613e-06,2.6741608208793057e-06,4.424650808557434e-06,1.1078386757670138e-05,5.382598596341093e-06,1.0410442653079397e-05,2.1042030749441292e-05,1.3143021223352829e-06,7.704259970700067e-06,2
-2.204760447431034e-06,-4.506984725124417e-06,-2.5571258838020136e-06,-1.218102760619709e-06,-1.5509745319980653e-07,5.066364416372083e-07,4.703204802270161e-06,-7.3116614590786655e-06,1.2624242451887949e-05,1.8174479302059497e-05,-6.577835305747003e-07,4.5812561293475224e-06,2
-3.0256694287347724e-06,-4.333857300181967e-06,-1.119306514488526e-06,1.1550258571873046e-07,-1.2767160708069497e-06,-2.1796528963504674e-06,5.902300403115961e-06,-1.9550433807100065e-05,1.5147154917674113e-05,1.387209757282844e-05,-2.470768841104103e-06,4.111011744251309e-06,2
-3.83798612069482e-06,-4.085873644470546e-06,1.5595032725316348e-06,-6.88128949881726e-07,-4.2431839435035085e-07,-2.288044515740954e-06,4.5413647961390905e-06,-2.661676990489335e-05,1.3647510670386949e-05,6.897107374054123e-06,-2.0537226136962595e-06,4.4979197474682545e-06,2
-5.10333835880659e-06,-3.802082503023648e-06,2.140229142053303e-06,-3.3050216876885517e-07,5.46630752643186e-07,-3.2022179971438025e-06,-5.2122785099310865e-06,-2.4089887038709245e-05,6.167581772295804e-06,-2.017560982821342e-06,-5.104514067274824e-07,6.173395282257047e-06,2
-5.749391919152171e-06,-4.7152363087297665e-06,2.572179398573974e-06,9.038606775075853e-07,1.0469823765416192e-07,-8.2665324252814e-06,-1.2394021503841275e-05,-5.62388956053025e-06,-5.59355813008011e-06,-7.596405301675681e-06,-7.134777018428134e-07,7.866785572765969e-06,2
-4.096482413311444e-06,-5.4603109801836855e-06,2.8054846894789865e-06,6.627391874395445e-07,-2.838346524423401e-06,-1.1854440642998594e-05,-1.048705090109737e-05,2.3786792997177857e-05,-1.67190140747266e-05,-9.261043035582019e-06,-1.3299515972504772e-06,5.224649733872886e-06,2
1.1366989311654942e-07,-3.4336128193837136e-06,2.2818986105302735e-06,-1.0607890392977914e-07,-5.013984628898289e-06,-8.529072821097858e-06,-7.937713564836924e-06,4.067812049614971e-05,-2.1870367249637448e-05,-1.072757255048394e-05,-1.5088987677348175e-06,-9.98452169478759e-07,2
1.8912493090526463e-06,9.572119926529828e-07,2.0829306097485653e-06,-1.606893199635435e-06,-3.6742069700543084e-06,-2.760190971128049e-06,-9.301310712243674e-06,3.0459269377410915e-05,-1.694870434533216e-05,-1.3733723815426167e-05,-2.0365147695863874e-06,-7.577358222204989e-06,2
-1.1025731419414552e-06,4.901389234419038e-06,2.1250742988236926e-07,-2.825989518227707e-06,-1.6298930750791982e-06,2.0449848222494378e-06,-6.922966259846396e-06,6.56326851258915e-06,-4.37781892094203e-06,-1.768777003559472e-05,-1.5830783294653897e-06,-1.4429221450042913e-05,2
-3.847894441141328e-06,4.965808204260224e-06,-2.175913855410358e-06,-2.5378971554320442e-06,7.859661965015723e-09,6.0177240925973375e-06,4.738856135808266e-06,-1.1668757070331e-05,4.116514099736525e-06,-2.0576603146862283e-05,-2.0868251925370026e-07,-2.2802135672415003e-05,2
-2.9838742690519228e-06,1.79271511757436e-06,-2.8202582654568146e-06,-7.583056906216895e-07,2.4949088756758088e-06,8.135014649366599e-06,1.9053180543780598e-05,-1.8939106262517712e-05,2.1694720548218792e-06,-2.0929100036511988e-05,1.4616129545067085e-06,-3.1946801772183044e-05,2
-1.5209623363887124e-06,-6.825267362733503e-07,-3.4601930079208354e-06,2.7280438411060562e-06,4.993747821482577e-06,7.891003272239565e-06,2.4587371596927267e-05,-1.963593646638804e-05,-3.368479277227915e-06,-1.8480700196147346e-05,2.912179524287602e-06,-3.9649645128264136e-05,2
-7.684126615868827e-07,-1.1265739576178415e-06,-4.0367225161764215e-06,4.785464922111913e-06,5.983653773659979e-06,5.574696734121337e-06,2.0296329195033565e-05,-1.4962656138895678e-05,-5.3134540202532405e-06,-1.1219898677215329e-05,1.94917573089775e-06,-4.346667023609966e-05,2
3.235854813680635e-06,5.138812398903753e-07,-3.0005534789820493e-06,3.912965694646095e-06,4.3558616158399664e-06,2.72926197556987e-06,1.2935122610253719e-05,-4.3793667678348545e-06,-3.91476998520393e-06,1.5697861354005017e-07,1.705840489972956e-07,-3.8928894310913157e-05,2
1.0136187546854028e-05,2.516875674351986e-06,-5.584220278137126e-09,2.801437881415208e-06,9.631061553444558e-07,3.855289595706182e-07,3.764440316826673e-06,7.977489201392457e-06,-9.850986268334597e-07,9.3876578386335e-06,5.605558562287486e-07,-1.7393424506585887e-05,2
1.5428836883852327e-05,2.6982138181158112e-06,2.788720729602216e-06,1.5328564511856017e-06,-1.558637503572159e-06,-1.11233288355427e-06,-9.539584896789015e-06,1.9009982804159663e-05,2.73332622215633e-06,1.3733028178088171e-05,2.0777701455660525e-06,2.0745278937602483e-05,2
1.642545820336992e-05,2.0749333506817627e-06,2.366674091234212e-06,-9.971037256758893e-07,-2.597295546529335e-06,-1.132478844209509e-06,-2.5610869250201018e-05,2.3216233632492956e-05,3.7549710207265547e-06,1.521498113241213e-05,2.414948718928163e-06,5.35647845547418e-05,2
1.1003900956477185e-05,9.669961613527475e-07,6.525732585281282e-07,-2.7498179757214633e-06,-2.6186736332345726e-06,-1.4516564425902468e-06,-3.81413242148759e-05,1.650642324764324e-05,1.1272288588788694e-06,1.3454682336667823e-05,-4.736311284292146e-08,6.341197881828662e-05,2
2.515994622202254e-06,-7.058308831165907e-07,3.6621427187100496e-07,-1.1838656034962997e-06,-2.0862194675451483e-06,-3.654967048099658e-06,-4.4424249781814054e-05,5.742322549791965e-06,2.613676817632592e-08,7.841730124453045e-06,-2.2683228932379996e-06,5.591774949529169e-05,2
-2.0802551872764914e-06,-6.821822155576607e-07,-6.231570939556191e-08,1.0163813188882607e-06,-2.5853600209538934e-06,-6.492273469831671e-06,-4.554452979238106e-05,-3.6764473410188666e-06,2.5335957906028824e-06,9.84520460087264e-06,-1.037330138094938e-06,4.449960528278703e-05,2
-1.741884578325284e-06,1.2631908677464838e-06,-8.330376312360132e-07,6.2169319476232e-08,-3.5826928717900917e-06,-6.914945185681378e-06,-3.4033591903373446e-05,-1.0348244174929636e-05,5.807084901887799e-06,3.2154651172582345e-05,3.265875469819627e-07,3.7572903220432094e-05,2
2.4627305669271016e-06,2.1978792512978307e-06,-9.923053275560479e-08,-1.8131274828276435e-06,-2.4259963223908012e-06,-3.0926249154458524e-06,-7.694437395694458e-06,-1.2655479394972776e-05,5.702718003380243e-06,5.596343602284586e-05,-2.0405178101207285e-07,3.0290951777116552e-05,2
7.633115541630374e-06,1.2118903016147143e-06,2.6335273305934466e-07,-2.1756629610638243e-06,1.7999314920579708e-07,1.3496132483696807e-06,1.7920356605140617e-05,-1.158032884102141e-05,9.150548856561846e-07,4.8650404353017646e-05,-1.0392983791748408e-06,1.8285556347157273e-05,2
2.8472368939275294e-06,2.7934972983151985e-08,-9.142921750417502e-07,-2.074379981913531e-06,7.54593729710426e-07,3.0294754696676752e-06,3.3574663699642236e-05,-5.450114550308079e-06,-1.9566168329860146e-06,1.1462673599131443e-05,-5.612371139119795e-07,9.14394450396894e-06,2
-1.56809869298082e-05,-1.315964702634894e-06,-4.573869673956058e-07,-1.7999543514774217e-06,-4.2978293517806764e-07,3.014212764828028e-06,4.521390501426831e-05,4.280579708495088e-06,5.935088821995808e-07,-2.732715136472046e-05,6.88254802794798e-07,-8.970678446462809e-07,2
-3.614682784393469e-05,-4.60304887616816e-06,9.459750823758148e-07,-8.837794713632639e-07,-3.078741472848419e-07,1.7821883049523818e-06,5.240656252915926e-05,6.1346915412766905e-06,2.229884710254695e-06,-4.926079315611996e-05,-9.522865591920876e-09,-1.9803379706306602e-05,2
-5.630569618039967e-05,-9.638428095970702e-06,1.280891083284876e-07,-6.418539219325101e-07,7.885146871612936e-07,6.290753898743679e-07,4.759331295838206e-05,-6.6898496216190254e-06,9.235081243109751e-08,-5.4681886924247635e-05,-1.826654904692298e-06,-3.995837400562575e-05,2
-7.231326143909613e-05,-1.2993230886497147e-05,-1.72193106534579e-06,-1.4753426262329941e-06,1.1196923422331257e-06,1.9436265919927056e-06,3.41686442759478e-05,-2.465137426369102e-05,-1.8871685579659205e-06,-4.964107846787468e-05,-2.4215539661536623e-06,-5.2450196980185467e-05,2
-4.784306400234616e-05,-9.279854052404975e-06,-1.3659296298808428e-06,-3.268969693723489e-07,1.493799902534904e-06,3.6018056225722045e-06,1.9908489612346976e-05,-3.153332225426561e-05,-1.4103121830985376e-06,-3.7613474600592205e-05,-1.2138556130167994e-06,-5.425719563230651e-05,2
2.8636057514818288e-05,4.103819840998601e-06,3.0783615930169703e-06,3.1168004268268795e-06,3.200591904847138e-06,2.8961924449275557e-06,3.060788839107023e-06,-2.5004014954082263e-05,3.3190930409580856e-08,-2.0585604942974637e-05,8.084044570623875e-07,-4.9053309534605995e-05,2
9.472297162895681e-05,1.7802144689320336e-05,6.833523789869484e-06,4.492813664521094e-06,4.678193016280778e-06,1.349815446513931e-06,-1.9211408306024167e-05,-2.111877920244824e-05,8.544877280567969e-07,-2.0253079401677603e-06,1.043593908905058e-06,-4.367197241376391e-05,2
9.351390345263242e-05,1.753343450988805e-05,4.203357168540311e-06,2.382214013907586e-06,3.5941869065956767e-06,1.7193039219900192e-07,-3.997062135202525e-05,-2.736632378407233e-05,1.1619366736927258e-06,1.2537310728223639e-05,8.228811992321724e-07,-3.752854160516324e-05,2
4.596352078002512e-05,6.508781341323964e-06,-4.556765724108007e-07,5.47130078609402e-07,9.60639791519156e-07,-4.613534627166476e-07,-4.8125469532540036e-05,-2.556666257049463e-05,9.273106341896322e-07,2.004219828954731e-05,1.8672155828489672e-06,-2.842270212502016e-05,2
5.128260640190263e-06,-5.631449396401956e-07,-2.493671148407617e-06,9.659237952806423e-07,-8.814690903174735e-07,-6.168914008961215e-07,-4.382068618432943e-05,-2.5284083943104905e-06,9.018733673606862e-07,2.3327062505458602e-05,1.3759620205918324e-06,-1.5027919239745655e-05,2
-9.879456122028244e-06,-1.5963461604032025e-06,-2.5203644798926165e-06,6.60604069070523e-07,-6.394913401157254e-07,-1.3759023394370368e-06,-3.406032254641125e-05,2.3700716653253085e-05,2.194174688329309e-06,2.4762958626441643e-05,-8.039262534213592e-08,2.095720844829345e-06,2
-1.2154752044420808e-05,-2.310690881528219e-06,-1.2681305571248948e-06,-1.0470708688008183e-06,2.9156575132686425e-07,-1.5696889815736672e-06,-1.795903930930735e-05,3.433643662833019e-05,4.566125832098327e-06,2.0606040646821455e-05,3.732240215266977e-08,1.4061522876750301e-05,2
-1.3573613211253477e-05,-3.015594905070867e-06,-1.4581907036518917e-06,-1.1058929397293432e-06,-4.458971853681536e-07,-5.589801431441082e-07,9.994271556075471e-07,4.10747477570257e-05,7.160624443456466e-06,9.825418967927183e-06,-5.187874637750805e-07,1.70710224881856e-05,2
-1.4506831006615108e-05,-2.3029926075185813e-06,-3.027221105514682e-06,1.1144184931338931e-07,-1.08037328167374e-06,-3.5745415554295257e-07,1.307493821707242e-05,5.89438745558296e-05,5.364151980667027e-06,-4.814839137409292e-07,-2.128237793569657e-06,1.9209633223718464e-05,2
-1.3776771109845497e-05,2.5202548470526298e-08,-1.8529819943705528e-06,-3.6980563139481554e-07,-1.0411455012611609e-06,-7.660528245206282e-07,1.9009314901860305e-05,8.10259947923533e-05,-5.220928705860844e-06,-4.14634091537357e-06,-1.1556869221677227e-06,2.9286054245909323e-05,2
-1.289257002719356e-05,1.3685762243954232e-06,1.2217389031802684e-06,-2.197842642192133e-06,-2.5442388971210843e-06,-6.194089124994786e-07,2.192348554853467e-05,9.486516241134153e-05,-1.65848905924891e-05,-4.164335413434411e-07,1.335526027457014e-06,5.25590282643585e-05,2
-1.2991527051889936e-05,-1.9672272070662224e-06,2.1428188982155527e-06,-2.4407598357911865e-06,-4.151052098192992e-06,-5.271014186643727e-07,2.143697187738921e-05,8.696502057225286e-05,-1.549093474624198e-05,6.18184425014252e-06,2.1726019020805538e-06,7.966923540452786e-05,2
-1.4043962744800518e-05,-7.1299307930279855e-06,4.526049536170723e-07,-1.1345934937077404e-06,-4.450101029139773e-06,-1.269425262136489e-06,1.7956339628349863e-05,4.782710648743241e-05,-3.4512691963816146e-06,7.666668742953921e-06,1.2412109937304594e-06,8.581294718348552e-05,2
-1.4084875480540236e-05,-9.264727848550178e-06,-1.1001373446846104e-06,-7.563771661055844e-07,-3.933390645322629e-06,-2.247170788369509e-06,1.0402107029616892e-05,-9.037431411260633e-06,5.26446333375612e-06,2.0692462632362115e-06,-1.2044108654786951e-06,6.151334683618761e-05,2
-1.0263697148961674e-05,-8.55509335465056e-06,-8.792348481785876e-07,-9.783013703159997e-07,-2.4904284377421377e-06,-3.1412456644590086e-06,3.013259411224703e-06,-5.824419915746124e-05,1.7754813380401107e-06,-4.8187575975675686e-06,-2.3114325357255697e-06,2.255446131449694e-05,2
-3.0100788949554346e-06,-6.4133040795064945e-06,-2.6746933623838257e-07,1.0118615912250985e-07,-9.747527244203714e-07,-3.880530058855842e-06,3.194903928597886e-06,-9.078887701943078e-05,-8.398054526510706e-06,-8.174535731216252e-06,-2.9189051211429927e-07,-1.3250440682956723e-05,2
4.9598622686808795e-06,-2.3965884628528503e-06,-2.4128151998425494e-07,2.172678083999692e-06,7.135559956983801e-07,-1.4714761418938861e-06,9.694656863205078e-06,-0.00012297370688293236,-1.151806876372249e-05,-7.292571685741242e-06,1.115790264269144e-06,-3.730322903501101e-05,2
1.0999455403649113e-05,3.348393211138919e-06,5.5938717055886295e-08,3.653158055283663e-06,3.04883127386663e-06,3.4950878582398353e-06,1.3446076859906561e-05,-0.0001523051277819336,-2.9451069374624085e-06,-3.360935904075813e-06,7.324991973849509e-07,-4.867154541194731e-05,2
1.2897792859713598e-05,8.403758009778927e-06,6.35463383775074e-07,3.365982645982238e-06,4.859163071749357e-06,5.124405786390027e-06,4.625774199063671e-06,-0.00012925631521660608,8.063917698113468e-06,2.2477771788485944e-06,8.935145080561016e-07,-5.020763777719326e-05,2
1.2092529018165891e-05,1.2066493954455015e-05,2.5289975006528066e-07,8.766974746219803e-07,6.015434608760821e-06,3.1283806885479535e-06,-1.4517118828440379e-05,-4.1079184138062915e-05,1.373419940894353e-05,6.8342647490251356e-06,1.4026777859011953e-06,-4.425614564166506e-05,2
1.1425068628776065e-05,1.407588453895242e-05,-6.229172057103755e-07,-1.9382169871301265e-06,5.25385872785271e-06,1.0490798445178054e-06,-2.7085204430100898e-05,4.464924786199609e-05,1.3397176286654244e-05,5.7548113994546e-06,6.224487697159677e-07,-3.444294318564519e-05,2
9.683190445935564e-06,1.151431276442344e-05,2.9534811564565994e-08,-2.5076970340710463e-06,1.984239437058805e-06,1.023436876290399e-07,-2.288750759638571e-05,7.286566833219532e-05,8.914547529054822e-06,-1.7180897182123502e-06,-4.916523534091597e-07,-2.4208218234577568e-05,2
5.783435549471596e-06,4.689538307387791e-06,9.740287523803123e-07,-2.0346859381361087e-06,8.823675714379156e-09,5.882250508782588e-07,-1.0720832868924028e-05,5.696743668302987e-05,5.703467320999154e-06,-9.941559344717543e-06,-6.717356667559861e-07,-1.521015102136086e-05,2
1.039695073872545e-06,-2.9597660159232008e-06,-2.3776975966397967e-07,-1.662495433499458e-06,-3.439878322209435e-07,1.1044031726569944e-06,-3.15704620057824e-06,3.347061771604718e-05,6.126510587078319e-06,-1.3816864676644579e-05,-8.558271808205426e-07,-8.363180734138633e-06,2
-4.563096868932808e-06,-7.735858113197278e-06,-1.8837994905144306e-06,-2.257228510286869e-07,-1.723325960411925e-06,-4.5736954419140405e-07,-1.105717880639362e-06,1.7262015425231986e-05,3.515683565998947e-06,-1.259531741262915e-05,-1.0702139805767793e-06,-2.225133854262771e-06,2
-1.0104494229260546e-05,-6.54071819943793e-06,-9.414982475998473e-07,7.026179149270285e-07,-2.7314508431098798e-06,-3.0643063182160496e-06,-1.3026545026286024e-07,6.81406768338817e-06,-4.9766926969475045e-06,-7.998570628631893e-06,-1.6828491834151819e-06,4.12670387971835e-06,2
-1.2273446150342455e-05,-2.2163503089266983e-06,1.9636035017652206e-06,7.875197100117062e-08,-2.5118554935663913e-06,-2.6574465312297963e-06,-9.852315273592347e-07,4.0946003497241454e-06,-1.1777929451775538e-05,-3.0532451242111743e-06,-2.4142612172601502e-06,9.642291535591141e-06,2
-9.046015972892108e-06,-7.41945980161029e-08,3.114658577408429e-06,-4.1134753256146175e-07,-2.133907815605298e-06,1.162299462711861e-06,-4.12718188189738e-06,1.2732744188259084e-05,-1.1034706684698533e-05,6.927359141614326e-07,-8.533774800833799e-07,1.1745704418770132e-05,2
-2.7206482306377e-06,-8.044953091822287e-07,1.66380277423703e-06,1.2829007522674582e-07,-8.981150011965939e-07,3.7222481170477774e-06,-3.5232033478241368e-06,2.870310952093315e-05,-6.084595102546345e-06,4.398829987541326e-06,1.9384555199497703e-06,7.470499537112695e-06,2
1.5390172123093203e-06,-2.3568553061702525e-06,8.766498799572362e-08,1.839610508799806e-06,7.659448247319865e-07,3.3925264847521357e-06,3.743036541992349e-06,3.9302032859695634e-05,-2.4016699775708706e-06,7.492085868660337e-06,2.845756468553122e-06,1.165269318582408e-06,2
1.562857559975711e-06,-2.978973612505672e-06,-8.259672928457581e-07,3.28574207595549e-06,7.820722323829306e-07,1.43159169003696e-06,1.0325986304288825e-05,3.297699942541161e-05,-7.146980992939138e-08,8.489603509279956e-06,1.207176014607642e-06,3.7469495464907764e-07,2
-1.0281359720029553e-06,-3.201612781750171e-06,-1.356375788539054e-06,3.092829416525959e-06,-5.9158625330850166e-08,-8.200208415996213e-07,1.0564361573361947e-05,1.4909044137266401e-05,1.7972774668331822e-06,8.716238322049533e-06,-7.113621106826772e-07,3.927434322178806e-06,2
-2.454031717943633e-06,-4.887399369660863e-06,-1.66786623824787e-06,1.1895094207627048e-06,3.3755358891302194e-07,-1.3425387623630687e-06,8.184264889417777e-06,3.3236458362139856e-06,2.630901146719438e-06,8.294027822824914e-06,-4.4348417022634127e-07,7.223227538630864e-06,2
1.0859588088236404e-06,-6.354653882839167e-06,-8.17886145344923e-07,-1.5708184191004232e-06,1.1089424706960283e-06,-1.2941100858978383e-06,6.866950203077639e-06,6.44345694782847e-06,3.2306291002034003e-06,5.12860031380209e-06,5.228630821047232e-07,9.717852668363469e-06,2
7.51383792980907e-06,-5.160065200774938e-06,1.8385258807910713e-06,-2.0132688051572988e-06,2.9716045898191767e-07,-1.6380464091810473e-06,6.462007882417573e-06,1.3788966068801955e-05,2.754394978567663e-06,1.551158278104563e-07,2.244371186808175e-07,1.1163941688301411e-05,2
1.1147174318416549e-05,-3.184318277098085e-06,2.7987600339704367e-06,-2.442330081198373e-07,-1.6240102278968306e-06,-7.597437509895333e-07,6.13145403001065e-06,1.1777816683281388e-05,6.656055032091081e-07,-2.613221674418705e-06,-6.282990669839688e-07,1.1358742067238026e-05,2
9.383876122633138e-06,-1.3661698287692842e-06,6.223575037014389e-07,-5.66533542103103e-07,-2.1199786128168887e-06,-3.3147277005121985e-07,3.872077204395426e-06,-4.776336194482794e-06,-8.016265857022617e-07,-1.5903069807146709e-06,-1.6631146313318997e-06,1.0562474304330977e-05,2
4.780610772669197e-06,1.1006933121219566e-06,-3.741060687657031e-07,-2.7167968394801187e-06,-4.93245098552964e-07,-1.1836158436992833e-06,-1.0444852809508363e-06,-3.0519268923662395e-05,-1.1345616627820631e-06,1.0874938048580551e-06,-2.526829186007461e-06,7.1068687255315255e-06,2
2.1491806591324234e-06,4.159243569216733e-06,1.4551080713882592e-06,-2.9461963525807056e-06,1.1729976801703393e-06,-1.0255293572303377e-06,-5.86618059293907e-06,-4.849621750281807e-05,-8.946598502905564e-07,3.7381902088525837e-06,-1.0941204856717883e-06,2.5377859722190813e-06,2
1.2730407876377863e-06,9.124560080725084e-06,3.073719320344471e-06,-9.663274717364259e-07,1.367586279240328e-06,-1.4734158308509994e-07,-7.565509017039977e-06,-4.6440032189020244e-05,-2.994656787883031e-07,5.137999737938728e-06,2.649796313603235e-06,6.657880616186511e-07,2
-2.919990537876519e-07,1.3982555037392516e-05,2.3458599953310667e-06,1.267225399115125e-06,3.35999495117226e-07,3.65365531060906e-07,-5.961911212270131e-06,-3.1278138636742434e-05,-6.859262250061912e-08,4.242087282965977e-06,4.4751084631123806e-06,-1.5890163741257681e-07,2
-2.8500555136616648e-06,1.477069206064808e-05,-7.775725526108095e-08,2.613147710294941e-06,2.6618603645138624e-07,5.126305809375445e-07,-3.498174207674184e-06,-1.6749735971727218e-05,-5.0313843772447775e-08,2.667158880050845e-06,2.659587109569115e-06,-2.1839563013331274e-06,2
-7.839461834880386e-06,1.1245933044722032e-05,-2.141476035482514e-06,2.0693635141199767e-06,1.7056754910492585e-06,-5.5675959865912635e-08,-2.6285760404699695e-06,-6.1076949591792195e-06,1.5808928031845378e-08,1.226340313611849e-06,1.0262063619392366e-07,-3.3421329409846917e-06,2
-1.2941863294122588e-05,2.902320559309348e-06,-4.086245325724383e-06,2.762471716726387e-07,1.4511470529804783e-06,-8.68567082717498e-07,-4.075473297116931e-06,6.684189095132355e-06,1.8802263754842784e-07,-2.202870456593592e-06,-1.56082161849665e-06,-2.3590511657083696e-06,2
-1.4023659361954352e-05,-7.738926671086751e-06,-6.75574960090193e-06,-7.505432168901265e-07,-6.807019460675802e-07,-1.2180952962473547e-06,-5.73246725731193e-06,2.0432257389722905e-05,8.144511100858628e-07,-7.2474633487581784e-06,-1.9962466766533283e-06,-2.072588132975593e-06,2
-1.2550898574498385e-05,-1.3128827627965246e-05,-6.795968489793563e-06,-1.5713998119794119e-06,-1.9401165347706707e-06,-1.5689860399968265e-06,-4.137456030891854e-06,2.513906025628118e-05,7.855137193677997e-07,-9.680843550390071e-06,-7.180056309595916e-07,-3.708448421610755e-06,2
-8.730166254078219e-06,-1.018457743173959e-05,-3.0327888233099245e-06,-2.6496417913516183e-06,-2.1286610389686728e-06,-1.1119782188070626e-06,-2.4589547579640435e-07,1.764579079848041e-05,-3.1791076948173236e-07,-7.983769995392652e-06,5.311427672886585e-07,-4.063358978366972e-06,2
-2.147602885579534e-06,-4.089787300193532e-06,3.6667724544865965e-07,-2.448503483708195e-06,-2.5239054153550613e-06,1.1892289181449316e-06,2.052373397711853e-06,5.1892594381995974e-06,-7.072838374090626e-07,-5.626173058436272e-06,-2.1625585744175993e-07,-4.842537979565577e-06,2
3.5707802295586715e-06,-1.463509241229369e-06,3.478083496561977e-07,-1.7365534081424023e-06,-2.773028347399071e-06,2.7586707082052666e-06,3.865991478698768e-06,-4.2866316893026235e-06,-4.0428457666814657e-07,-5.72638063042158e-06,-2.037096237697445e-06,-8.936532614277805e-06,2
