emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,emg9,emg10,emg11,emg12,label
1.5160208e-05,1.6327085e-05,3.0404233e-06,7.4050135e-06,4.452695e-06,1.7100615e-06,-7.772384e-06,5.3977445e-05,1.9003673e-07,-4.912344e-06,1.3236642e-06,2.7019908e-06,3
1.19709775e-05,1.414487e-05,-1.3236568e-06,5.8940823e-06,3.5638238e-06,1.2066452e-06,-9.787556e-06,5.3981985e-05,2.203924e-06,-6.422987e-06,-6.905968e-07,3.2106552e-06,3
5.424761e-06,8.26997e-06,-5.3520384e-06,4.047452e-06,2.6325447e-06,3.675284e-07,-1.2138429e-05,3.6530208e-05,1.5322241e-06,-9.612122e-06,-1.1942136e-06,1.2015853e-06,3
2.0676794e-06,5.487268e-07,-9.716119e-06,3.2079186e-06,2.4032993e-06,5.355072e-07,-1.3985754e-05,1.1357373e-05,-5.014197e-06,-1.246556e-05,-2.0335283e-06,-1.1431777e-06,3
6.2638123e-06,-7.942452e-07,-9.044722e-06,3.543329e-06,9.0161933e-07,1.2070344e-06,-1.6504475e-05,-1.0290629e-05,-1.1560618e-05,-1.48154495e-05,-1.8657489e-06,-2.480841e-06,3
1.6166818e-05,4.912451e-06,-3.673546e-06,4.382289e-06,-1.0360457e-06,1.3750123e-06,-1.5498365e-05,-2.0524878e-05,-1.1728766e-05,-1.7165337e-05,-6.9087554e-07,-3.1471013e-06,3
2.1873591e-05,1.162624e-05,4.2153683e-06,4.3820014e-06,-9.885928e-07,1.2072918e-06,-1.1303117e-05,-2.3541608e-05,-7.1971376e-06,-1.7165337e-05,-1.9546018e-08,-3.141961e-06,3
2.1202095e-05,1.6829386e-05,9.418694e-06,1.8639752e-06,2.2837209e-07,8.7171975e-07,-6.436474e-06,-2.4544144e-05,-7.1974355e-06,-1.3808353e-05,3.1608258e-07,-2.633269e-06,3
1.8180706e-05,2.035404e-05,1.1097187e-05,-8.218989e-07,1.0163775e-06,5.361493e-07,-1.2341341e-06,-2.6721622e-05,-1.1226114e-05,-1.0451368e-05,8.195602e-07,-3.6352153e-06,3
1.5495016e-05,2.1360953e-05,8.747297e-06,-4.8648775e-07,-6.706716e-07,3.6842735e-07,4.303902e-06,-3.091329e-05,-1.3911999e-05,-8.772877e-06,3.15944e-07,-7.994141e-06,3
9.452339e-06,2.2367867e-05,6.7331066e-06,1.5274165e-06,-2.818715e-06,-1.813486e-06,8.331296e-06,-3.510495e-05,-1.7101429e-05,-6.422987e-06,-1.5304672e-06,-1.268876e-05,3
1.8990196e-06,2.3878327e-05,5.7260113e-06,3.0377728e-06,-1.9701015e-06,-2.3169068e-06,5.644723e-06,-3.9632305e-05,-2.3312145e-05,6.266809e-07,-3.5559228e-07,-1.3690692e-05,3
-3.304413e-06,2.5556637e-05,5.054614e-06,2.7017875e-06,1.0159512e-06,-6.3828907e-07,2.7255763e-07,-3.8284936e-05,-2.6669422e-05,9.6905405e-06,1.9942288e-06,-1.3349824e-05,3
-4.6473137e-06,2.4885052e-05,6.5652575e-06,2.533652e-06,2.0116972e-06,2.0108224e-07,-1.7426205e-06,-2.518812e-05,-2.6166168e-05,1.2711826e-05,1.9941597e-06,-1.2337556e-05,3
-4.3117234e-06,2.035294e-05,9.082996e-06,4.2118586e-06,-7.797284e-07,-1.8129839e-06,-2.7507083e-06,-4.0345344e-06,-2.7341408e-05,7.1728014e-06,-1.027196e-06,-9.982488e-06,3
-5.9903246e-06,1.6324371e-05,1.0929338e-05,5.5543655e-06,-2.3104028e-06,-3.6592005e-06,-5.6051344e-06,1.4433465e-05,-3.1873627e-05,-5.482638e-07,-4.719948e-06,-6.6203206e-06,3
-1.2704402e-05,8.9388195e-06,9.418694e-06,5.218382e-06,-1.2081566e-06,-4.4983244e-06,-8.96311e-06,2.0480626e-05,-3.3048862e-05,-5.7515904e-06,-5.7271127e-06,-5.104491e-06,3
-2.2439768e-05,-1.5903055e-05,5.054614e-06,1.6932619e-06,-1.4619231e-06,-4.33035e-06,-7.789157e-06,1.1421357e-05,-2.2642496e-05,-5.9194394e-06,-3.880838e-06,-1.130972e-05,3
-3.1503736e-05,-4.964094e-05,1.1940818e-06,-2.5032539e-06,-2.9426571e-06,-3.155283e-06,-2.418975e-06,-2.0129708e-05,-6.19356e-06,-3.0660021e-06,-1.3631687e-06,-2.1375477e-05,3
-3.5532234e-05,-6.776885e-05,-9.879583e-07,-5.5248265e-06,-4.5745137e-06,-4.3301043e-06,-1.2450209e-06,-5.55413e-05,6.5626946e-06,1.2980778e-06,-5.2399116e-07,-2.707715e-05,3
-3.1839663e-05,-6.5586995e-05,-4.0092445e-06,-7.035756e-06,-5.0182907e-06,-5.5049272e-06,-4.602999e-06,-5.536885e-05,7.7373525e-06,3.3122687e-06,-1.3633055e-06,-2.7071945e-05,3
-2.2943768e-05,-5.4676984e-05,-6.0234356e-06,-8.0431355e-06,-3.9200927e-06,-3.9941624e-06,-2.5898041e-06,-1.9444513e-05,2.0301932e-06,6.266809e-07,-1.5312228e-06,-2.2702654e-05,3
-1.6565611e-05,-4.6116864e-05,-9.044722e-06,-8.37912e-06,-2.879236e-06,-2.1476992e-06,2.7803783e-06,1.0437255e-05,-6.5567906e-07,-3.7373993e-06,-3.5634704e-07,-1.7326263e-05,3
-1.606218e-05,-3.8228143e-05,-1.3408802e-05,-7.540158e-06,-1.6983369e-06,-1.3083334e-06,6.807765e-06,1.32953e-05,2.0296247e-06,-6.422987e-06,1.6577768e-06,-1.127847e-05,3
-1.8747885e-05,-2.5639642e-05,-1.5758691e-05,-8.37969e-06,-5.5646404e-07,-4.6896596e-07,9.660206e-06,1.550464e-06,5.3863264e-06,-5.7515904e-06,3.0005017e-06,-7.580563e-06,3
-2.0930045e-05,-1.6408127e-05,-1.40801985e-05,-1.0562015e-05,8.488997e-07,1.377496e-06,1.0834154e-05,-8.683726e-06,6.3931398e-06,-2.730304e-06,4.343228e-06,-4.8897455e-06,3
-2.0090914e-05,-2.329014e-05,-1.6430089e-05,-1.07301485e-05,-8.837957e-07,1.7133134e-06,1.1336704e-05,-1.4218134e-05,3.8751205e-06,-3.804146e-07,3.839613e-06,-5.2043293e-07,3
-1.8076846e-05,-3.7725367e-05,-2.1129867e-05,-9.219789e-06,-3.764685e-06,-3.0075753e-07,9.657216e-06,-2.3277375e-05,-8.249382e-07,1.4659271e-06,1.3218051e-06,5.191679e-06,3
-1.1530846e-05,-3.8396964e-05,-1.592654e-05,-7.5415815e-06,-5.9950685e-06,-1.139887e-06,3.2779453e-06,-3.5022196e-05,-3.8465046e-06,2.9765704e-06,-1.6995476e-06,1.0903798e-05,3
2.2326703e-06,-2.5640615e-05,-2.6664504e-06,-5.1919765e-06,-5.5839323e-06,-6.3621985e-07,-7.514343e-07,-3.820671e-05,-4.686029e-06,3.983666e-06,-1.5317662e-06,1.4601728e-05,3
2.1199512e-05,-1.5234159e-05,6.9009557e-06,-2.6745215e-06,-3.2965668e-06,-8.0395114e-07,-4.1673562e-07,-2.9809618e-05,-8.378989e-06,4.6550626e-06,9.859042e-07,1.35998835e-05,3
3.378808e-05,-1.3891562e-05,3.0404233e-06,-3.5140524e-06,-1.4402901e-06,-9.716849e-07,-1.7605275e-06,-1.9062636e-05,-1.2071949e-05,4.6550626e-06,8.179877e-07,3.869886e-06,3
3.328441e-05,-1.7080896e-05,-8.373325e-06,-5.192828e-06,-1.6988324e-06,-8.0371717e-07,-4.447117e-06,-1.1672635e-05,-1.0897281e-05,3.647967e-06,9.857694e-07,-4.517316e-06,3
2.4723971e-05,-1.7584642e-05,-1.7605033e-05,-4.353865e-06,-3.099821e-07,8.748902e-07,-2.769627e-06,-4.9540286e-06,-7.204873e-06,2.4730225e-06,1.824949e-06,-9.547528e-06,3
1.8849121e-05,-1.1206571e-05,-2.1297716e-05,-9.971634e-07,1.2428027e-06,2.049951e-06,9.2205437e-07,4.1144704e-06,-5.8623527e-06,4.5883164e-07,2.3284288e-06,-1.759902e-05,3
1.952039e-05,9.102987e-06,-1.794073e-05,1.8559892e-06,2.2000468e-06,1.7143685e-06,2.2638483e-06,1.1840178e-05,-1.0394556e-05,-2.730304e-06,1.3212656e-06,-3.2532327e-05,3
2.019166e-05,3.965135e-05,-1.1226762e-05,2.694952e-06,1.1834121e-06,7.0738747e-07,1.4236005e-06,1.5201808e-05,-1.3248264e-05,-4.408796e-06,-2.1593438e-08,-4.964767e-05,3
1.7841641e-05,6.1639395e-05,-5.01634e-06,2.358971e-06,-7.9765795e-07,-1.978085e-06,2.4765006e-07,1.8563442e-05,-9.723701e-06,-3.2338517e-06,-3.5736042e-07,-6.122399e-05,3
1.3813129e-05,5.928931e-05,-3.002149e-06,2.526537e-06,-3.1366349e-06,-4.9992577e-06,-4.2475088e-07,2.5953457e-05,-3.8492485e-06,-2.0589068e-06,-1.0288243e-06,-6.256149e-05,3
9.113219e-06,4.0489987e-05,-5.1841894e-06,3.1976513e-06,-4.6825876e-06,-6.845485e-06,1.0848867e-06,3.6364763e-05,6.5571353e-06,-1.3875099e-06,-1.5324381e-06,-5.533868e-05,3
6.4274986e-06,2.4208406e-05,-5.687737e-06,3.3652175e-06,-5.5347327e-06,-7.013221e-06,3.7694706e-06,4.811887e-05,1.5620726e-05,9.623793e-07,-2.1860885e-08,-4.341609e-05,3
4.4131743e-06,1.6151438e-05,-3.002149e-06,1.1828961e-06,-4.968149e-06,-5.3346166e-06,4.272012e-06,5.7523088e-05,1.4949061e-05,3.647967e-06,2.3279604e-06,-3.333983e-05,3
2.3988493e-06,1.3297797e-05,2.3690266e-06,-1.6708243e-06,-4.651588e-06,-4.830957e-06,3.9353076e-06,6.2227526e-05,1.0416865e-05,6.333555e-06,4.006387e-06,-2.2256478e-05,3
5.523722e-07,6.7514716e-06,7.572353e-06,-2.6782016e-06,-5.0615713e-06,-3.1523523e-06,3.934301e-06,5.5853918e-05,8.570258e-06,1.1536881e-05,4.5098673e-06,-1.9414088e-06,3
-1.4619538e-06,-2.6482928e-06,1.042579e-05,-4.964436e-07,-4.4760086e-06,-6.34502e-07,6.786732e-06,3.6052377e-05,5.2130076e-06,1.3718922e-05,2.49561e-06,3.029096e-05,3
-3.9798288e-06,-9.8660175e-06,1.277568e-05,2.5245606e-06,-1.0876499e-06,1.2119509e-06,1.1317652e-05,5.1727893e-06,-4.85821e-06,1.170473e-05,-1.3649883e-06,7.276213e-05,3
-8.00835e-06,-1.120902e-05,1.5125568e-05,4.53847e-06,2.1471533e-06,1.5477593e-06,1.1148794e-05,-3.6113448e-05,-1.6272223e-05,1.0361936e-05,-2.7078486e-06,0.000119765245,3
-1.20368695e-05,-8.523641e-06,1.3782775e-05,5.7131333e-06,2.8774768e-06,1.0443224e-06,5.6087624e-06,-7.790323e-05,-1.8622373e-05,1.0865484e-05,-3.0436127e-06,0.00015350827,3
-1.2708407e-05,-8.356001e-06,6.229559e-06,5.377153e-06,1.1236139e-06,-8.0191006e-07,-1.2740663e-06,-0.00010324379,-1.4258555e-05,1.0361936e-05,-2.3722828e-06,0.00015435285,3
